"","county","year","dem.vote","dem.vote.perc","rep.vote","rep.vote.perc","oth.vote","oth.vote.perc","num.diff","perc.diff","winning.party","winner","turnout","turnout.perc","total.voting.age","dem.change","rep.change","oth.change","swing.num","swing.perc","swing.turnout","swing.turnout.perc","dem.wins","mostly.dem","dem.2016","most.turnout.drop","most.turnout.drop","use.machines.prop","machine.most.used","all.machines","ftotinc"
"320","La Crosse",2000,28455,51.2158246188736,24327,43.7858852751129,2777,4.99829010601343,-4128,-7.42993934376068,"Dem","Gore",55559,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",1,"ES&S","Mostly voting machines",96711.3737051733
"321","Lafayette",2000,3710,51.0808205975492,3336,45.9314332920281,217,2.98774611042269,-374,-5.14938730552114,"Dem","Gore",7263,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.0384615384615385,"ES&S","Some or no voting machines",NA
"322","Langlade",2000,4199,43.1951445324555,5125,52.7209134862668,397,4.08394198127765,926,9.52576895381133,"Rep","Bush",9721,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.0526315789473684,"ES&S","Some or no voting machines",NA
"323","Lincoln",2000,6664,46.8010393988342,6727,47.2434861998736,848,5.95547440129222,63,0.442446801039402,"Rep","Bush",14239,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",NA
"324","Manitowoc",2000,17667,45.5053575108181,19358,49.8609107768391,1799,4.63373171234288,1691,4.35555326602102,"Rep","Bush",38824,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",0.566666666666667,"ES&S","Some or no voting machines",NA
"325","Marathon",2000,26546,45.4757254942269,28883,49.4792202007743,2945,5.0450543049988,2337,4.00349470654744,"Rep","Bush",58374,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"ES&S","Mostly voting machines",97035.3726290716
"326","Marinette",2000,8676,43.5520305205562,10535,52.8838913709151,710,3.56407810852869,1859,9.33186085035892,"Rep","Bush",19921,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.08,"ES&S","Some or no voting machines",NA
"327","Marquette",2000,3437,47.775924381429,3522,48.9574645537948,235,3.2666110647762,85,1.18154017236586,"Rep","Bush",7194,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no voting machines",NA
"328","Menominee",2000,949,76.9667477696675,225,18.2481751824818,59,4.78507704785077,-724,-58.7185725871857,"Dem","Gore",1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",NA
"329","Milwaukee",2000,252329,58.202414096144,163491,37.7109681526606,17717,4.0866177511954,-88838,-20.4914459434835,"Dem","Gore",433537,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",139936.465798353
"330","Monroe",2000,7460,45.6688093051729,8217,50.3030303030303,658,4.02816039179676,757,4.63422099785736,"Rep","Bush",16335,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.147058823529412,"ES&S","Some or no voting machines",NA
"331","Oconto",2000,7260,43.7454808387563,8706,52.4584237165582,630,3.79609544468547,1446,8.71294287780188,"Rep","Bush",16596,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.642857142857143,"ES&S","Some or no voting machines",NA
"332","Oneida",2000,8339,44.1427134614367,9512,50.3520194801757,1040,5.50526705838759,1173,6.20930601873908,"Rep","Bush",18891,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",0.619047619047619,"ES&S","Some or no voting machines",NA
"333","Outagamie",2000,32735,43.2190858440495,39460,52.0979113305696,3547,4.6830028253809,6725,8.87882548652003,"Rep","Bush",75742,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.67741935483871,"ES&S","Some or no voting machines",84720.3654280293
"334","Ozaukee",2000,15030,31.4757806119244,31155,65.2447069171326,1566,3.27951247094302,16125,33.7689263052083,"Rep","Bush",47751,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",NA
"335","Pepin",2000,1854,50.6004366812227,1631,44.514192139738,179,4.8853711790393,-223,-6.08624454148471,"Dem","Gore",3664,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no voting machines",NA
"336","Pierce",2000,8559,47.6505957020376,8169,45.4793452844895,1234,6.87005901347289,-390,-2.17125041754816,"Dem","Gore",17962,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.76,"ES&S","Mostly voting machines",NA
"337","Polk",2000,8961,45.3446007489121,9557,48.3604898289647,1244,6.29490942212327,596,3.01588908005262,"Rep","Bush",19762,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.285714285714286,"ES&S","Some or no voting machines",NA
"338","Portage",2000,17942,53.1457345971564,13214,39.1409952606635,2604,7.71327014218009,-4728,-14.0047393364929,"Dem","Gore",33760,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.407407407407407,"ES&S","Some or no voting machines",NA
"339","Price",2000,3413,43.0390920554855,4136,52.156368221942,381,4.80453972257251,723,9.1172761664565,"Rep","Bush",7930,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",0,NA,"Some or no voting machines",NA
"340","Racine",2000,41563,46.7709446913858,44014,49.5290609351263,3288,3.69999437348787,2451,2.75811624374051,"Rep","Bush",88865,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",81884.6753948655
"341","Richland",2000,3837,46.2679368141806,3994,48.1610997226577,462,5.5709634631617,157,1.89316290847703,"Rep","Bush",8293,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",0,NA,"Some or no voting machines",NA
"342","Rock",2000,40472,57.4853701494233,27467,39.0134083290722,2465,3.50122152150446,-13005,-18.4719618203511,"Dem","Gore",70404,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",106896.005801386
"343","Rusk",2000,3161,42.9133858267717,3758,51.0181916915558,447,6.06842248167255,597,8.10480586478414,"Rep","Bush",7366,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.0303030303030303,"ES&S","Some or no voting machines",NA
"344","Sauk",2000,13035,50.8127704362063,11586,45.1643082680388,1032,4.02292129575488,-1449,-5.64846216816746,"Dem","Gore",25653,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",1,"ES&S","Mostly voting machines",NA
"345","Sawyer",2000,3333,42.9123213595983,3972,51.1394360757049,462,5.94824256469679,639,8.2271147161066,"Rep","Bush",7767,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",0,NA,"Some or no voting machines",NA
"346","Shawano",2000,7335,41.6690336874396,9548,54.2407544168608,720,4.0902118956996,2213,12.5717207294211,"Rep","Bush",17603,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.5,"ES&S","Some or no voting machines",NA
"347","Sheboygan",2000,23569,42.69669027735,29648,53.709171935291,1984,3.59413778735892,6079,11.012481657941,"Rep","Bush",55201,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",101703.533520971
"348","St. Croix",2000,13077,43.6569406423182,15240,50.8780129531949,1637,5.46504640448688,2163,7.22107231087668,"Rep","Bush",29954,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.848484848484849,"ES&S","Mostly voting machines",NA
"349","Taylor",2000,3254,36.1877224199288,5278,58.6966192170818,460,5.11565836298932,2024,22.508896797153,"Rep","Bush",8992,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.222222222222222,"ES&S","Some or no voting machines",NA
"350","Trempealeau",2000,6678,54.8816568047337,5002,41.1078238001315,488,4.01051939513478,-1676,-13.7738330046022,"Dem","Gore",12168,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.115384615384615,"ES&S","Some or no voting machines",NA
"351","Vernon",2000,6577,50.4216498006746,5684,43.5755903097209,783,6.00275988960442,-893,-6.84605949095369,"Dem","Gore",13044,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.03125,"Dominion","Some or no voting machines",NA
"352","Vilas",2000,4706,38.1918519720825,6958,56.4681058269761,658,5.34004220094141,2252,18.2762538548937,"Rep","Bush",12322,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",NA
"353","Walworth",2000,15492,38.2915616194572,22982,56.8045874734292,1984,4.90385090711355,7490,18.513025853972,"Rep","Bush",40458,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",96798.524939533
"354","Washburn",2000,3695,45.9291485394655,3912,48.6264760720945,438,5.44437538844002,217,2.69732753262896,"Rep","Bush",8045,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.04,"Dominion","Some or no voting machines",NA
"355","Washington",2000,18115,29.4974923467726,41162,67.0259884061747,2135,3.47651924705269,23047,37.5284960594021,"Rep","Bush",61412,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",NA
"356","Waukesha",2000,64319,31.5700864853191,133105,65.3327377855439,6310,3.09717572913701,68786,33.7626513002248,"Rep","Bush",203734,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",139723.39827639
"357","Waupaca",2000,8787,38.5327135590247,12980,56.9198386248027,1037,4.5474478161726,4193,18.3871250657779,"Rep","Bush",22804,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.352941176470588,"Dominion","Some or no voting machines",NA
"358","Waushara",2000,4239,41.364168618267,5571,54.3618266978923,438,4.27400468384075,1332,12.9976580796253,"Rep","Bush",10248,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.08,"Dominion","Some or no voting machines",NA
"359","Winnebago",2000,33983,44.6674553101998,38330,50.3811777076761,3767,4.95136698212408,4347,5.71372239747634,"Rep","Bush",76080,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",108273.321258213
"360","Wood",2000,15936,44.5625122339979,17803,49.7832834652275,2022,5.65420430077459,1867,5.22077123122956,"Rep","Bush",35761,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.882352941176471,"Dominion","Mostly voting machines",NA
